,instance_folder,instance_id,noise_factor,sample,sample_durations,time_limit,solve_time,solver_status,obj_gap,obj_value
73,ubo50,8,1,3,"[0, 1, 5, 6, 8, 7, 4, 2, 6, 4, 8, 1, 6, 3, 1, 2, 3, 6, 3, 1, 6, 2, 6, 1, 3, 3, 1, 5, 11, 1, 5, 1, 2, 9, 3, 7, 1, 3, 2, 6, 1, 9, 3, 4, 7, 3, 1, 2, 4, 11, 6, 0]",600,600.0,Unknown,,
74,ubo50,8,1,4,"[0, 1, 3, 2, 7, 6, 3, 2, 5, 6, 8, 2, 8, 1, 1, 4, 3, 12, 2, 2, 8, 2, 3, 1, 7, 6, 1, 4, 12, 1, 5, 1, 2, 10, 5, 8, 1, 1, 3, 4, 1, 11, 1, 4, 8, 5, 1, 2, 2, 10, 5, 0]",600,600.0,Unknown,,
75,ubo50,8,1,5,"[0, 1, 3, 3, 6, 9, 6, 5, 8, 5, 9, 3, 8, 3, 1, 5, 2, 12, 6, 2, 7, 1, 6, 1, 6, 6, 1, 4, 9, 1, 6, 1, 2, 6, 4, 8, 1, 3, 1, 4, 1, 7, 1, 4, 8, 7, 1, 3, 3, 9, 3, 0]",600,59.617,Optimal,0.0,178.0
76,ubo50,8,1,6,"[0, 1, 7, 3, 6, 6, 2, 2, 7, 6, 7, 3, 5, 3, 1, 5, 1, 9, 3, 1, 9, 2, 4, 2, 7, 7, 1, 7, 6, 1, 5, 1, 1, 10, 4, 11, 1, 2, 2, 6, 2, 8, 2, 6, 8, 6, 1, 3, 2, 10, 2, 0]",600,9.062,Optimal,0.0,161.0
77,ubo50,8,1,7,"[0, 1, 6, 4, 8, 8, 6, 4, 8, 2, 11, 2, 7, 2, 1, 5, 3, 6, 3, 1, 6, 2, 5, 2, 5, 3, 1, 6, 10, 1, 5, 1, 1, 8, 2, 9, 1, 3, 1, 5, 2, 6, 2, 8, 6, 5, 1, 1, 3, 8, 3, 0]",600,600.0,Unknown,,
78,ubo50,8,1,8,"[0, 1, 4, 3, 4, 9, 6, 4, 7, 5, 7, 1, 5, 1, 1, 4, 3, 10, 3, 2, 6, 2, 4, 2, 7, 3, 1, 7, 6, 1, 9, 1, 1, 9, 3, 7, 1, 2, 1, 6, 1, 8, 2, 7, 4, 4, 1, 1, 5, 11, 4, 0]",600,3.595,Optimal,0.0,152.0
79,ubo50,8,1,9,"[0, 1, 5, 6, 7, 7, 4, 4, 5, 4, 6, 1, 6, 2, 1, 2, 3, 9, 2, 1, 9, 2, 5, 2, 6, 3, 1, 7, 7, 1, 7, 1, 1, 7, 4, 10, 1, 3, 1, 6, 1, 8, 3, 5, 6, 3, 1, 2, 5, 11, 5, 0]",600,600.0,Unknown,,
80,ubo50,9,1,0,"[0, 11, 5, 2, 1, 4, 6, 3, 5, 1, 1, 2, 1, 9, 9, 1, 4, 6, 9, 4, 1, 1, 2, 1, 1, 5, 9, 11, 4, 1, 10, 3, 4, 5, 3, 7, 5, 2, 2, 1, 3, 1, 5, 2, 3, 7, 6, 9, 11, 3, 7, 0]",600,2.31,Optimal,0.0,172.0
81,ubo50,9,1,1,"[0, 9, 2, 2, 2, 6, 7, 4, 9, 1, 1, 2, 1, 8, 6, 1, 3, 8, 6, 4, 1, 3, 2, 1, 1, 4, 8, 12, 5, 2, 10, 5, 4, 8, 2, 6, 6, 1, 3, 2, 5, 1, 7, 1, 3, 6, 6, 7, 7, 3, 9, 0]",600,7.802,Optimal,0.0,172.0
82,ubo50,9,1,2,"[0, 6, 2, 3, 2, 7, 5, 2, 8, 1, 2, 2, 1, 5, 8, 1, 6, 8, 9, 6, 1, 2, 1, 1, 1, 5, 5, 11, 4, 2, 10, 3, 4, 5, 4, 10, 8, 1, 6, 2, 6, 2, 5, 1, 2, 8, 10, 10, 8, 4, 12, 0]",600,7.586,Optimal,0.0,184.0
83,ubo50,9,1,3,"[0, 6, 3, 4, 1, 5, 3, 4, 6, 1, 3, 1, 1, 5, 6, 1, 4, 8, 7, 2, 1, 2, 1, 1, 2, 3, 6, 9, 3, 2, 12, 6, 7, 8, 2, 9, 4, 2, 3, 1, 6, 2, 5, 2, 1, 11, 9, 7, 7, 5, 11, 0]",600,3.604,Optimal,0.0,170.0
84,ubo50,9,1,4,"[0, 6, 4, 3, 2, 3, 7, 4, 8, 1, 1, 1, 1, 5, 8, 2, 4, 6, 9, 5, 1, 1, 1, 1, 1, 7, 7, 10, 4, 1, 6, 5, 3, 5, 6, 11, 6, 2, 3, 1, 6, 2, 5, 2, 3, 10, 10, 9, 9, 5, 9, 0]",600,4.882,Optimal,0.0,179.0
85,ubo50,9,1,5,"[0, 8, 5, 4, 2, 6, 7, 5, 7, 1, 1, 1, 1, 5, 8, 2, 3, 7, 6, 2, 1, 3, 1, 1, 1, 3, 7, 12, 3, 1, 6, 6, 7, 6, 5, 7, 8, 1, 3, 1, 3, 1, 5, 1, 3, 10, 7, 6, 6, 5, 7, 0]",600,1.803,Optimal,0.0,172.0
86,ubo50,9,1,6,"[0, 6, 2, 5, 2, 5, 6, 2, 9, 1, 1, 1, 1, 5, 9, 1, 4, 8, 6, 4, 1, 2, 1, 1, 1, 7, 8, 12, 2, 1, 6, 5, 5, 9, 5, 10, 6, 1, 5, 1, 4, 2, 8, 1, 1, 11, 7, 10, 7, 5, 9, 0]",600,3.376,Optimal,0.0,181.0
87,ubo50,9,1,7,"[0, 7, 4, 5, 1, 3, 5, 2, 5, 1, 3, 1, 1, 9, 8, 1, 7, 7, 5, 6, 1, 3, 1, 1, 1, 7, 6, 8, 5, 2, 7, 3, 4, 5, 6, 10, 6, 1, 5, 2, 6, 1, 5, 1, 3, 10, 7, 9, 7, 3, 8, 0]",600,5.068,Optimal,0.0,172.0
88,ubo50,9,1,8,"[0, 11, 3, 2, 2, 3, 6, 2, 9, 1, 3, 2, 1, 6, 6, 1, 7, 4, 7, 3, 1, 3, 2, 1, 2, 3, 6, 6, 5, 2, 8, 4, 7, 8, 4, 8, 6, 1, 4, 2, 2, 1, 6, 2, 1, 8, 9, 6, 10, 5, 9, 0]",600,3.271,Optimal,0.0,171.0
89,ubo50,9,1,9,"[0, 9, 5, 5, 1, 6, 4, 4, 7, 1, 1, 1, 1, 6, 9, 1, 6, 8, 9, 4, 1, 3, 2, 1, 1, 3, 8, 11, 5, 1, 12, 2, 3, 5, 2, 12, 6, 1, 2, 2, 6, 2, 7, 2, 3, 10, 7, 9, 11, 3, 11, 0]",600,6.751,Optimal,0.0,183.0
90,ubo50,10,1,0,"[0, 2, 9, 1, 1, 4, 9, 2, 5, 6, 6, 8, 11, 9, 3, 2, 8, 10, 1, 1, 3, 1, 1, 1, 9, 7, 1, 6, 6, 3, 12, 3, 1, 1, 1, 5, 6, 3, 2, 1, 3, 2, 7, 5, 11, 4, 3, 5, 6, 1, 4, 0]",600,600.0,Feasible,0.298851,174.0
91,ubo50,10,1,1,"[0, 1, 6, 2, 2, 5, 7, 1, 8, 12, 6, 5, 9, 9, 1, 2, 9, 10, 1, 1, 2, 1, 2, 1, 9, 4, 1, 6, 2, 2, 7, 3, 1, 2, 1, 5, 7, 3, 2, 1, 3, 3, 11, 2, 9, 3, 3, 7, 12, 1, 3, 0]",600,600.0,Feasible,0.297468,158.0
92,ubo50,10,1,2,"[0, 1, 8, 2, 2, 4, 9, 1, 7, 12, 5, 4, 7, 6, 2, 2, 6, 6, 1, 2, 3, 1, 1, 1, 11, 5, 1, 8, 5, 3, 9, 2, 1, 1, 1, 5, 9, 5, 6, 1, 2, 2, 10, 3, 6, 2, 4, 4, 11, 1, 7, 0]",600,600.0,Feasible,0.307229,166.0
93,ubo50,10,1,3,"[0, 2, 7, 1, 1, 7, 10, 1, 9, 7, 9, 5, 6, 7, 2, 1, 10, 10, 1, 2, 4, 1, 1, 1, 6, 4, 1, 6, 4, 5, 6, 3, 1, 2, 1, 3, 6, 4, 6, 1, 2, 3, 11, 3, 7, 4, 3, 8, 8, 1, 3, 0]",600,600.0,Feasible,0.279221,154.0
94,ubo50,10,1,4,"[0, 2, 11, 2, 1, 4, 9, 2, 6, 12, 9, 8, 9, 5, 1, 2, 7, 8, 1, 2, 3, 2, 1, 1, 11, 3, 1, 4, 5, 3, 7, 2, 1, 1, 1, 4, 5, 6, 4, 2, 5, 1, 8, 4, 12, 2, 3, 7, 9, 2, 4, 0]",600,600.0,Feasible,0.319767,172.0
95,ubo50,10,1,5,"[0, 1, 10, 2, 1, 3, 11, 1, 7, 10, 7, 4, 11, 8, 1, 1, 10, 11, 1, 1, 5, 2, 1, 1, 10, 6, 1, 4, 3, 4, 10, 1, 1, 2, 1, 4, 8, 5, 5, 2, 4, 3, 9, 3, 12, 2, 5, 6, 10, 1, 3, 0]",600,600.0,Feasible,0.318436,179.0
96,ubo50,10,1,6,"[0, 2, 9, 1, 2, 4, 6, 1, 7, 8, 5, 6, 7, 9, 1, 1, 10, 7, 1, 2, 5, 2, 1, 1, 7, 5, 1, 5, 2, 2, 8, 3, 1, 1, 1, 3, 5, 2, 5, 2, 2, 1, 9, 5, 8, 5, 2, 8, 9, 1, 3, 0]",600,600.0,Feasible,0.253333,150.0
97,ubo50,10,1,7,"[0, 1, 12, 1, 2, 7, 11, 2, 6, 11, 9, 5, 8, 7, 3, 2, 10, 11, 1, 1, 5, 1, 1, 1, 10, 3, 1, 7, 4, 2, 11, 1, 1, 1, 1, 4, 8, 2, 4, 2, 5, 3, 6, 3, 7, 2, 3, 7, 9, 2, 5, 0]",600,600.0,Feasible,0.277457,173.0
98,ubo50,10,1,8,"[0, 2, 12, 1, 1, 7, 6, 1, 7, 10, 8, 8, 9, 5, 2, 1, 11, 10, 1, 2, 4, 1, 1, 1, 10, 4, 1, 6, 3, 3, 7, 1, 1, 2, 1, 4, 9, 6, 4, 1, 5, 2, 10, 2, 6, 4, 5, 6, 10, 2, 6, 0]",600,600.0,Feasible,0.294798,173.0
99,ubo50,10,1,9,"[0, 2, 7, 1, 2, 7, 11, 1, 5, 9, 5, 8, 8, 8, 2, 2, 7, 10, 1, 1, 2, 1, 2, 1, 9, 3, 1, 5, 2, 5, 11, 3, 1, 1, 1, 2, 8, 4, 4, 1, 2, 2, 8, 5, 6, 2, 3, 5, 11, 1, 5, 0]",600,600.001,Feasible,0.269231,156.0
100,ubo50,11,1,0,"[0, 2, 5, 9, 4, 5, 2, 5, 4, 6, 4, 10, 6, 3, 5, 6, 8, 1, 2, 8, 10, 9, 1, 6, 7, 1, 2, 3, 4, 6, 5, 7, 6, 5, 11, 5, 2, 2, 3, 4, 1, 3, 7, 5, 4, 6, 1, 11, 6, 3, 7, 0]",600,0.02,Optimal,0.0,136.0
101,ubo50,11,1,1,"[0, 1, 5, 6, 5, 5, 1, 2, 5, 9, 7, 8, 6, 1, 7, 5, 6, 2, 1, 10, 7, 8, 1, 4, 6, 1, 1, 2, 5, 6, 5, 11, 6, 8, 6, 4, 1, 1, 3, 6, 1, 7, 5, 4, 4, 7, 1, 7, 6, 1, 6, 0]",600,0.017,Optimal,0.0,130.0
102,ubo50,11,1,2,"[0, 2, 6, 7, 8, 5, 2, 5, 4, 9, 7, 9, 6, 3, 8, 8, 5, 1, 1, 8, 6, 11, 1, 4, 9, 2, 2, 2, 2, 4, 2, 10, 5, 9, 7, 8, 2, 1, 4, 6, 1, 4, 5, 8, 8, 8, 1, 8, 3, 2, 8, 0]",600,0.016,Optimal,0.0,138.0
103,ubo50,11,1,3,"[0, 3, 4, 5, 5, 4, 1, 4, 4, 12, 4, 8, 3, 2, 8, 6, 4, 2, 2, 6, 7, 11, 1, 2, 6, 2, 2, 2, 6, 6, 5, 12, 5, 8, 6, 7, 2, 1, 6, 3, 1, 3, 6, 5, 5, 11, 1, 6, 3, 1, 8, 0]",600,0.016,Optimal,0.0,138.0
104,ubo50,11,1,4,"[0, 2, 5, 9, 6, 4, 3, 2, 7, 9, 4, 8, 6, 1, 4, 8, 6, 2, 1, 8, 6, 11, 1, 5, 5, 1, 1, 2, 4, 3, 2, 10, 8, 5, 7, 6, 1, 1, 5, 6, 1, 6, 6, 6, 7, 12, 1, 9, 7, 3, 10, 0]",600,0.016,Optimal,0.0,138.0
105,ubo50,11,1,5,"[0, 1, 2, 8, 7, 2, 2, 4, 5, 6, 5, 8, 4, 1, 6, 5, 8, 1, 1, 10, 12, 7, 1, 5, 6, 1, 1, 3, 3, 4, 3, 12, 6, 5, 6, 6, 1, 1, 3, 3, 1, 3, 6, 5, 4, 10, 1, 9, 5, 1, 11, 0]",600,0.018,Optimal,0.0,136.0
106,ubo50,11,1,6,"[0, 3, 6, 8, 4, 2, 1, 4, 8, 12, 4, 11, 6, 2, 6, 6, 8, 2, 1, 9, 12, 10, 1, 6, 5, 2, 1, 1, 5, 6, 4, 12, 8, 5, 11, 6, 2, 2, 4, 3, 1, 4, 7, 5, 7, 9, 1, 7, 5, 3, 6, 0]",600,0.019,Optimal,0.0,137.0
107,ubo50,11,1,7,"[0, 3, 6, 5, 6, 2, 3, 2, 7, 6, 7, 12, 4, 3, 8, 5, 6, 2, 2, 7, 7, 7, 1, 2, 9, 1, 1, 3, 5, 3, 2, 6, 5, 8, 8, 8, 2, 2, 3, 4, 1, 5, 7, 4, 7, 6, 1, 10, 5, 2, 7, 0]",600,0.014,Optimal,0.0,140.0
108,ubo50,11,1,8,"[0, 2, 6, 9, 4, 4, 2, 4, 7, 12, 3, 7, 2, 2, 6, 6, 8, 1, 2, 8, 8, 8, 1, 2, 7, 2, 1, 1, 3, 2, 4, 9, 5, 9, 9, 7, 2, 2, 2, 6, 1, 4, 5, 4, 5, 12, 1, 10, 5, 1, 11, 0]",600,0.019,Optimal,0.0,135.0
109,ubo50,11,1,9,"[0, 1, 4, 6, 6, 4, 2, 2, 7, 11, 6, 8, 2, 3, 4, 4, 4, 1, 2, 8, 10, 6, 1, 6, 6, 1, 2, 3, 6, 3, 5, 11, 6, 6, 8, 8, 2, 1, 4, 4, 1, 5, 3, 4, 7, 10, 1, 7, 3, 1, 6, 0]",600,0.018,Optimal,0.0,140.0
110,ubo50,12,1,0,"[0, 3, 5, 10, 2, 3, 1, 5, 2, 2, 2, 9, 2, 7, 1, 2, 3, 10, 6, 10, 1, 1, 5, 1, 10, 11, 5, 6, 3, 7, 5, 4, 1, 12, 2, 3, 5, 11, 6, 1, 1, 3, 3, 6, 2, 2, 1, 5, 3, 5, 7, 0]",600,0.01,Optimal,0.0,114.0
111,ubo50,12,1,1,"[0, 3, 2, 12, 5, 5, 1, 3, 3, 5, 1, 5, 2, 6, 1, 1, 1, 6, 7, 7, 3, 1, 3, 1, 10, 7, 5, 4, 3, 6, 4, 3, 2, 12, 2, 2, 7, 11, 6, 1, 1, 5, 3, 2, 3, 4, 1, 6, 5, 5, 9, 0]",600,0.098,Optimal,0.0,114.0
112,ubo50,12,1,2,"[0, 4, 4, 12, 2, 2, 1, 3, 3, 3, 1, 5, 2, 7, 2, 1, 3, 10, 7, 11, 2, 1, 3, 1, 9, 10, 6, 6, 6, 11, 2, 3, 1, 10, 3, 2, 6, 10, 6, 1, 1, 5, 4, 2, 3, 6, 1, 9, 2, 6, 6, 0]",600,0.018,Optimal,0.0,116.0
113,ubo50,12,1,3,"[0, 4, 2, 7, 2, 4, 1, 5, 3, 4, 1, 9, 3, 5, 1, 1, 2, 8, 6, 6, 3, 1, 4, 1, 8, 10, 3, 3, 4, 7, 3, 2, 1, 6, 2, 2, 5, 11, 5, 1, 1, 3, 6, 3, 2, 6, 1, 9, 5, 2, 8, 0]",600,0.196,Optimal,0.0,113.0
114,ubo50,12,1,4,"[0, 5, 2, 9, 3, 4, 1, 6, 2, 3, 1, 8, 2, 4, 2, 2, 1, 12, 4, 10, 3, 1, 6, 1, 10, 8, 3, 5, 5, 11, 3, 3, 1, 10, 1, 4, 4, 11, 9, 1, 1, 5, 5, 6, 3, 4, 1, 5, 3, 5, 5, 0]",600,0.01,Optimal,0.0,114.0
115,ubo50,12,1,5,"[0, 2, 2, 11, 4, 3, 1, 2, 6, 5, 1, 6, 3, 7, 1, 2, 3, 9, 7, 9, 3, 1, 6, 1, 9, 11, 7, 5, 4, 10, 2, 2, 2, 9, 1, 5, 5, 6, 7, 1, 1, 4, 5, 2, 3, 3, 1, 9, 2, 6, 9, 0]",600,0.017,Optimal,0.0,114.0
116,ubo50,12,1,6,"[0, 4, 3, 9, 3, 6, 1, 3, 4, 3, 3, 6, 3, 3, 1, 1, 3, 10, 5, 12, 1, 1, 3, 1, 9, 7, 3, 6, 5, 8, 5, 2, 2, 12, 2, 4, 8, 9, 5, 1, 1, 2, 3, 6, 3, 3, 1, 9, 3, 4, 7, 0]",600,0.018,Optimal,0.0,115.0
117,ubo50,12,1,7,"[0, 4, 3, 10, 3, 5, 1, 6, 6, 2, 3, 9, 2, 6, 1, 1, 3, 9, 4, 11, 2, 1, 5, 1, 7, 9, 5, 2, 3, 10, 3, 5, 2, 7, 3, 5, 4, 8, 9, 1, 1, 4, 3, 4, 1, 5, 1, 9, 5, 5, 5, 0]",600,0.029,Optimal,0.0,111.0
118,ubo50,12,1,8,"[0, 3, 4, 11, 2, 4, 1, 4, 6, 3, 3, 6, 2, 4, 1, 2, 3, 11, 8, 10, 3, 1, 5, 1, 9, 7, 7, 2, 2, 9, 4, 2, 2, 9, 2, 3, 6, 11, 9, 1, 1, 3, 3, 5, 1, 6, 1, 7, 5, 3, 6, 0]",600,0.016,Optimal,0.0,111.0
119,ubo50,12,1,9,"[0, 2, 2, 6, 4, 3, 1, 5, 2, 3, 1, 7, 3, 7, 1, 2, 3, 8, 6, 6, 2, 1, 5, 1, 6, 10, 4, 2, 4, 9, 4, 4, 1, 12, 1, 5, 7, 9, 8, 1, 1, 2, 6, 3, 3, 4, 1, 5, 4, 3, 9, 0]",600,0.018,Optimal,0.0,111.0
120,ubo50,13,1,0,"[0, 11, 7, 6, 5, 7, 2, 2, 1, 5, 7, 11, 1, 1, 10, 1, 4, 3, 10, 1, 3, 2, 1, 10, 1, 6, 6, 6, 2, 6, 6, 1, 2, 1, 2, 6, 7, 3, 3, 6, 9, 4, 1, 1, 2, 7, 5, 4, 3, 1, 1, 0]",600,0.013,Optimal,0.0,126.0
121,ubo50,13,1,1,"[0, 9, 5, 3, 8, 10, 1, 3, 1, 6, 7, 6, 1, 1, 11, 1, 6, 2, 8, 1, 1, 1, 2, 8, 3, 5, 2, 5, 5, 9, 8, 1, 2, 1, 3, 8, 12, 2, 2, 8, 7, 4, 1, 1, 1, 4, 2, 5, 3, 2, 2, 0]",600,0.056,Optimal,0.0,134.0
122,ubo50,13,1,2,"[0, 9, 4, 2, 9, 11, 3, 4, 1, 7, 6, 11, 1, 1, 6, 1, 6, 1, 9, 1, 1, 1, 1, 11, 1, 5, 2, 8, 4, 5, 7, 1, 2, 1, 6, 6, 7, 2, 4, 10, 9, 3, 1, 2, 1, 8, 3, 2, 4, 2, 1, 0]",600,0.012,Optimal,0.0,127.0
123,ubo50,13,1,3,"[0, 10, 8, 4, 7, 6, 2, 4, 3, 6, 3, 11, 1, 1, 7, 1, 5, 1, 6, 1, 3, 2, 2, 7, 3, 5, 6, 6, 2, 5, 6, 1, 2, 1, 2, 6, 9, 3, 3, 11, 9, 7, 3, 2, 1, 7, 5, 2, 5, 2, 1, 0]",600,0.013,Optimal,0.0,126.0
124,ubo50,13,1,4,"[0, 11, 8, 2, 5, 11, 2, 3, 2, 4, 3, 10, 1, 1, 8, 1, 6, 1, 8, 1, 3, 1, 1, 11, 2, 5, 4, 8, 5, 5, 5, 1, 2, 1, 6, 7, 10, 4, 2, 11, 8, 3, 1, 1, 2, 6, 5, 3, 2, 1, 2, 0]",600,0.012,Optimal,0.0,128.0
125,ubo50,13,1,5,"[0, 6, 5, 4, 9, 10, 3, 5, 3, 7, 6, 9, 1, 1, 8, 1, 6, 3, 9, 1, 2, 2, 1, 10, 3, 8, 6, 4, 5, 8, 5, 1, 2, 1, 3, 5, 8, 4, 4, 6, 7, 4, 1, 1, 1, 8, 4, 3, 5, 2, 1, 0]",600,0.011,Optimal,0.0,130.0
126,ubo50,13,1,6,"[0, 12, 5, 4, 6, 6, 1, 4, 3, 8, 4, 6, 1, 1, 6, 1, 6, 2, 6, 1, 1, 2, 2, 8, 1, 8, 5, 4, 2, 5, 9, 1, 1, 1, 3, 9, 7, 4, 4, 11, 9, 6, 3, 1, 1, 4, 5, 4, 6, 2, 2, 0]",600,0.329,Optimal,0.0,133.0
127,ubo50,13,1,7,"[0, 10, 6, 5, 5, 11, 2, 4, 2, 7, 5, 6, 1, 1, 11, 1, 4, 1, 7, 1, 2, 1, 2, 12, 1, 6, 6, 4, 4, 7, 9, 1, 2, 1, 6, 8, 6, 6, 4, 8, 9, 4, 3, 2, 2, 5, 3, 3, 2, 2, 1, 0]",600,0.119,Optimal,0.0,134.0
128,ubo50,13,1,8,"[0, 11, 8, 6, 7, 8, 2, 6, 1, 4, 6, 8, 1, 1, 10, 1, 4, 2, 7, 1, 3, 2, 2, 10, 2, 4, 5, 4, 2, 7, 8, 1, 2, 1, 3, 6, 10, 6, 2, 8, 6, 6, 3, 1, 2, 4, 5, 3, 4, 3, 1, 0]",600,0.055,Optimal,0.0,129.0
129,ubo50,13,1,9,"[0, 12, 7, 4, 7, 8, 1, 4, 1, 8, 4, 11, 1, 1, 6, 1, 5, 3, 6, 1, 3, 1, 2, 9, 1, 7, 3, 6, 2, 6, 9, 1, 1, 1, 5, 9, 11, 6, 4, 7, 7, 3, 2, 2, 2, 7, 4, 4, 2, 3, 1, 0]",600,0.071,Optimal,0.0,133.0
130,ubo50,14,1,0,"[0, 2, 7, 7, 2, 7, 1, 2, 6, 3, 3, 10, 2, 11, 2, 1, 6, 1, 4, 10, 12, 1, 2, 6, 2, 7, 1, 1, 1, 8, 1, 9, 11, 7, 1, 6, 3, 4, 4, 2, 11, 6, 2, 1, 2, 8, 6, 1, 3, 2, 6, 0]",600,0.218,Optimal,0.0,151.0
131,ubo50,14,1,1,"[0, 2, 6, 4, 2, 9, 1, 3, 11, 4, 3, 9, 1, 6, 3, 1, 8, 1, 2, 8, 10, 1, 1, 7, 3, 6, 1, 1, 1, 10, 1, 6, 8, 7, 2, 5, 4, 5, 6, 3, 11, 9, 2, 1, 3, 7, 5, 1, 3, 4, 5, 0]",600,0.17,Optimal,0.0,143.0
132,ubo50,14,1,2,"[0, 2, 5, 6, 2, 8, 1, 3, 12, 3, 2, 7, 2, 11, 5, 1, 5, 1, 2, 11, 11, 1, 1, 8, 3, 6, 1, 1, 1, 9, 1, 8, 11, 5, 2, 9, 5, 8, 7, 2, 10, 6, 1, 1, 2, 6, 5, 1, 5, 6, 4, 0]",600,0.071,Optimal,0.0,140.0
133,ubo50,14,1,3,"[0, 2, 5, 3, 4, 10, 1, 1, 6, 7, 3, 10, 2, 6, 4, 1, 8, 1, 3, 8, 10, 1, 1, 6, 4, 4, 1, 2, 1, 8, 1, 7, 6, 6, 1, 9, 4, 4, 4, 3, 7, 9, 3, 1, 2, 4, 6, 1, 3, 3, 6, 0]",600,0.179,Optimal,0.0,145.0
134,ubo50,14,1,4,"[0, 2, 5, 7, 2, 9, 1, 3, 11, 3, 5, 6, 2, 7, 4, 1, 9, 1, 3, 6, 11, 1, 1, 7, 3, 5, 1, 2, 1, 6, 1, 5, 10, 7, 2, 8, 2, 6, 3, 2, 9, 8, 2, 1, 3, 5, 7, 1, 7, 5, 3, 0]",600,0.079,Optimal,0.0,140.0
135,ubo50,14,1,5,"[0, 1, 4, 7, 5, 8, 1, 1, 12, 5, 2, 11, 2, 6, 2, 1, 9, 1, 3, 8, 7, 1, 1, 8, 5, 4, 1, 2, 1, 8, 1, 9, 10, 8, 1, 8, 5, 7, 5, 3, 9, 9, 3, 1, 2, 8, 5, 1, 6, 5, 3, 0]",600,0.065,Optimal,0.0,144.0
136,ubo50,14,1,6,"[0, 2, 5, 3, 4, 8, 1, 3, 6, 5, 4, 7, 1, 6, 2, 1, 9, 1, 4, 7, 9, 1, 2, 8, 4, 5, 1, 3, 1, 11, 1, 6, 6, 5, 1, 9, 3, 4, 3, 2, 6, 9, 3, 1, 5, 8, 9, 1, 6, 2, 3, 0]",600,0.181,Optimal,0.0,147.0
137,ubo50,14,1,7,"[0, 1, 8, 4, 3, 10, 1, 2, 8, 5, 4, 11, 1, 11, 4, 1, 8, 1, 4, 10, 10, 1, 1, 7, 4, 8, 1, 2, 1, 9, 1, 9, 8, 8, 1, 7, 3, 7, 5, 1, 11, 6, 1, 1, 3, 7, 8, 1, 4, 4, 3, 0]",600,0.194,Optimal,0.0,146.0
138,ubo50,14,1,8,"[0, 1, 8, 3, 4, 8, 1, 1, 9, 7, 5, 9, 2, 6, 3, 1, 9, 1, 5, 12, 8, 1, 1, 8, 3, 6, 1, 2, 1, 7, 1, 6, 7, 5, 2, 9, 2, 6, 5, 2, 10, 5, 1, 1, 4, 7, 7, 1, 7, 3, 6, 0]",600,0.07,Optimal,0.0,142.0
139,ubo50,14,1,9,"[0, 2, 5, 5, 3, 11, 1, 1, 11, 3, 5, 6, 1, 8, 5, 1, 6, 1, 3, 10, 10, 1, 1, 6, 3, 7, 1, 3, 1, 6, 1, 6, 6, 7, 1, 9, 4, 7, 5, 3, 8, 5, 2, 1, 4, 4, 9, 1, 4, 2, 5, 0]",600,0.334,Optimal,0.0,142.0
140,ubo50,15,1,0,"[0, 2, 9, 10, 1, 1, 2, 6, 2, 2, 1, 2, 3, 2, 11, 10, 6, 8, 8, 3, 2, 4, 7, 1, 7, 7, 6, 8, 11, 1, 12, 5, 2, 7, 2, 4, 1, 3, 1, 7, 5, 6, 6, 3, 9, 1, 7, 1, 2, 1, 2, 0]",600,0.273,Optimal,0.0,97.0
141,ubo50,15,1,1,"[0, 3, 7, 6, 1, 1, 5, 6, 2, 2, 1, 2, 3, 5, 10, 8, 9, 6, 7, 2, 1, 2, 7, 1, 5, 5, 6, 5, 6, 1, 12, 4, 5, 12, 2, 8, 1, 5, 1, 11, 3, 8, 5, 3, 7, 1, 8, 2, 5, 1, 1, 0]",600,0.195,Optimal,0.0,96.0
142,ubo50,15,1,2,"[0, 3, 12, 12, 1, 1, 2, 5, 2, 2, 2, 3, 5, 2, 6, 11, 9, 11, 6, 1, 2, 5, 3, 1, 7, 7, 7, 8, 12, 1, 10, 7, 3, 6, 1, 6, 1, 2, 1, 11, 4, 9, 6, 4, 5, 1, 8, 1, 2, 1, 1, 0]",600,0.427,Optimal,0.0,100.0
143,ubo50,15,1,3,"[0, 1, 7, 12, 1, 1, 6, 6, 1, 1, 2, 4, 6, 2, 8, 8, 5, 7, 6, 3, 1, 4, 3, 1, 5, 5, 8, 4, 12, 1, 11, 4, 4, 7, 2, 8, 1, 4, 1, 6, 5, 5, 6, 3, 6, 1, 9, 2, 3, 1, 3, 0]",600,0.493,Optimal,0.0,95.0
144,ubo50,15,1,4,"[0, 2, 10, 10, 1, 1, 5, 5, 2, 2, 1, 5, 3, 4, 11, 11, 9, 11, 4, 2, 1, 5, 4, 1, 5, 3, 4, 8, 8, 1, 11, 6, 2, 8, 1, 4, 1, 5, 1, 9, 3, 6, 7, 7, 8, 1, 6, 3, 2, 1, 2, 0]",600,0.283,Optimal,0.0,97.0
145,ubo50,15,1,5,"[0, 1, 8, 10, 1, 1, 4, 5, 2, 2, 1, 2, 6, 3, 8, 7, 5, 10, 7, 1, 2, 4, 7, 1, 8, 6, 7, 7, 9, 1, 8, 6, 4, 9, 2, 8, 1, 5, 1, 8, 2, 9, 5, 6, 8, 1, 6, 2, 4, 1, 3, 0]",600,0.215,Optimal,0.0,95.0
